Port Name,State,Port Code,Border,Date,Measure,Value
Jackman,ME,104,US-Canada Border,4/1/2018 00:00,Rail Containers Full,646
Northgate,ND,3406,US-Canada Border,4/1/2018 00:00,Personal Vehicles,944
Derby Line,VT,209,US-Canada Border,4/1/2018 00:00,Bus Passengers,4659
Eastport,ME,103,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,84
Fort Kent,ME,110,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,11775
Richford,VT,203,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,279
Warroad,MN,3423,US-Canada Border,4/1/2018 00:00,Personal Vehicles,7415
International Falls-Ranier,MN,3604,US-Canada Border,4/1/2018 00:00,Rail Containers Empty,17257
Eastport,ID,3302,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,10381
Vanceboro,ME,105,US-Canada Border,4/1/2018 00:00,Personal Vehicles,1862
Ferry,WA,3013,US-Canada Border,4/1/2018 00:00,Personal Vehicles,733
Massena,NY,704,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,121995
Detroit,MI,3801,US-Canada Border,4/1/2018 00:00,Bus Passengers,5594
Porthill,ID,3308,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,17684
Noonan,ND,3420,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,133
Hannah,ND,3408,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,133
Eastport,ME,103,US-Canada Border,4/1/2018 00:00,Bus Passengers,44
Ferry,WA,3013,US-Canada Border,4/1/2018 00:00,Trucks,1
Beecher Falls,VT,206,US-Canada Border,4/1/2018 00:00,Truck Containers Full,58
Eagle Pass,TX,2303,US-Mexico Border,4/1/2018 00:00,Bus Passengers,3509
Brownsville,TX,2301,US-Mexico Border,4/1/2018 00:00,Truck Containers Full,12636
Trout River,NY,715,US-Canada Border,4/1/2018 00:00,Bus Passengers,101
Opheim,MT,3317,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,408
Northgate,ND,3406,US-Canada Border,4/1/2018 00:00,Rail Containers Empty,198
Portal,ND,3403,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,1926
Derby Line,VT,209,US-Canada Border,4/1/2018 00:00,Buses,144
Metaline Falls,WA,3025,US-Canada Border,4/1/2018 00:00,Trucks,359
Port Angeles,WA,3007,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,6
Sherwood,ND,3414,US-Canada Border,4/1/2018 00:00,Truck Containers Full,164
Ambrose,ND,3410,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,114
Sumas,WA,3009,US-Canada Border,4/1/2018 00:00,Truck Containers Full,11493
Alcan,AK,3104,US-Canada Border,4/1/2018 00:00,Truck Containers Full,81
Warroad,MN,3423,US-Canada Border,4/1/2018 00:00,Truck Containers Full,201
Boundary,WA,3015,US-Canada Border,4/1/2018 00:00,Train Passengers,52
Vanceboro,ME,105,US-Canada Border,4/1/2018 00:00,Pedestrians,1
Presidio,TX,2403,US-Mexico Border,4/1/2018 00:00,Bus Passengers,183
Anacortes,WA,3010,US-Canada Border,4/1/2018 00:00,Buses,1
Fort Fairfield,ME,107,US-Canada Border,4/1/2018 00:00,Bus Passengers,2
Bridgewater,ME,127,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,5756
Lancaster,MN,3430,US-Canada Border,4/1/2018 00:00,Trucks,392
Andrade,CA,2502,US-Mexico Border,4/1/2018 00:00,Personal Vehicle Passengers,94747
Oroville,WA,3019,US-Canada Border,4/1/2018 00:00,Trucks,2562
Vanceboro,ME,105,US-Canada Border,4/1/2018 00:00,Truck Containers Full,1
Boundary,WA,3015,US-Canada Border,4/1/2018 00:00,Personal Vehicles,2666
Point Roberts,WA,3017,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,1096
Baudette,MN,3424,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,422
Van Buren,ME,108,US-Canada Border,4/1/2018 00:00,Truck Containers Full,891
Otay Mesa,CA,2506,US-Mexico Border,4/1/2018 00:00,Trucks,81570
Baudette,MN,3424,US-Canada Border,4/1/2018 00:00,Pedestrians,25
Nogales,AZ,2604,US-Mexico Border,4/1/2018 00:00,Rail Containers Full,1941
Porthill,ID,3308,US-Canada Border,4/1/2018 00:00,Trucks,329
Point Roberts,WA,3017,US-Canada Border,4/1/2018 00:00,Buses,42
Port Huron,MI,3802,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,219123
International Falls-Ranier,MN,3604,US-Canada Border,4/1/2018 00:00,Pedestrians,712
Portal,ND,3403,US-Canada Border,4/1/2018 00:00,Truck Containers Full,6627
Sweetgrass,MT,3310,US-Canada Border,4/1/2018 00:00,Rail Containers Full,1570
Calais,ME,115,US-Canada Border,4/1/2018 00:00,Truck Containers Full,3439
Trout River,NY,715,US-Canada Border,4/1/2018 00:00,Rail Containers Empty,696
Douglas,AZ,2601,US-Mexico Border,4/1/2018 00:00,Buses,190
Sault Sainte Marie,MI,3803,US-Canada Border,4/1/2018 00:00,Personal Vehicles,49720
Lynden,WA,3023,US-Canada Border,4/1/2018 00:00,Personal Vehicles,48983
El Paso,TX,2402,US-Mexico Border,4/1/2018 00:00,Bus Passengers,17564
Dunseith,ND,3422,US-Canada Border,4/1/2018 00:00,Buses,4
Pembina,ND,3401,US-Canada Border,4/1/2018 00:00,Truck Containers Full,17888
Eagle Pass,TX,2303,US-Mexico Border,4/1/2018 00:00,Rail Containers Empty,18132
Madawaska,ME,109,US-Canada Border,4/1/2018 00:00,Trucks,163
Otay Mesa,CA,2506,US-Mexico Border,4/1/2018 00:00,Personal Vehicle Passengers,1180816
St. John,ND,3405,US-Canada Border,4/1/2018 00:00,Personal Vehicles,878
Laurier,WA,3016,US-Canada Border,4/1/2018 00:00,Train Passengers,26
Presidio,TX,2403,US-Mexico Border,4/1/2018 00:00,Trucks,701
Carbury,ND,3421,US-Canada Border,4/1/2018 00:00,Trucks,10
Jackman,ME,104,US-Canada Border,4/1/2018 00:00,Trucks,5601
Champlain-Rouses Point,NY,712,US-Canada Border,4/1/2018 00:00,Personal Vehicles,62354
St. John,ND,3405,US-Canada Border,4/1/2018 00:00,Buses,1
Van Buren,ME,108,US-Canada Border,4/1/2018 00:00,Pedestrians,4
Douglas,AZ,2601,US-Mexico Border,4/1/2018 00:00,Personal Vehicles,150162
San Luis,AZ,2608,US-Mexico Border,4/1/2018 00:00,Truck Containers Empty,749
San Luis,AZ,2608,US-Mexico Border,4/1/2018 00:00,Buses,1
Pinecreek,MN,3425,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,506
Frontier,WA,3020,US-Canada Border,4/1/2018 00:00,Pedestrians,1
Antler,ND,3413,US-Canada Border,4/1/2018 00:00,Personal Vehicles,608
Sasabe,AZ,2606,US-Mexico Border,4/1/2018 00:00,Personal Vehicles,2196
Alcan,AK,3104,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,426
Champlain-Rouses Point,NY,712,US-Canada Border,4/1/2018 00:00,Train Passengers,2120
Piegan,MT,3316,US-Canada Border,4/1/2018 00:00,Trucks,173
Hannah,ND,3408,US-Canada Border,4/1/2018 00:00,Personal Vehicles,91
Danville,WA,3012,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,69
Limestone,ME,118,US-Canada Border,4/1/2018 00:00,Personal Vehicles,1352
Sault Sainte Marie,MI,3803,US-Canada Border,4/1/2018 00:00,Rail Containers Empty,1565
Dunseith,ND,3422,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,6384
El Paso,TX,2402,US-Mexico Border,4/1/2018 00:00,Rail Containers Full,3721
Roosville,MT,3318,US-Canada Border,4/1/2018 00:00,Trucks,899
Laurier,WA,3016,US-Canada Border,4/1/2018 00:00,Personal Vehicles,3404
Portal,ND,3403,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,10639
Roma,TX,2310,US-Mexico Border,4/1/2018 00:00,Personal Vehicles,68352
Alexandria Bay,NY,708,US-Canada Border,4/1/2018 00:00,Truck Containers Full,16013
Boundary,WA,3015,US-Canada Border,4/1/2018 00:00,Pedestrians,6
Algonac,MI,3814,US-Canada Border,4/1/2018 00:00,Personal Vehicles,3365
Nogales,AZ,2604,US-Mexico Border,4/1/2018 00:00,Trains,56
Morgan,MT,3319,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,29
Calexico East,CA,2507,US-Mexico Border,4/1/2018 00:00,Bus Passengers,8800
Madawaska,ME,109,US-Canada Border,4/1/2018 00:00,Truck Containers Full,34
Nighthawk,WA,3011,US-Canada Border,4/1/2018 00:00,Personal Vehicles,355
Lukeville,AZ,2602,US-Mexico Border,4/1/2018 00:00,Truck Containers Empty,3
Danville,WA,3012,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,4529
Highgate Springs-Alburg,VT,212,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,62833
Eastport,ID,3302,US-Canada Border,4/1/2018 00:00,Truck Containers Full,4247
Lynden,WA,3023,US-Canada Border,4/1/2018 00:00,Trucks,3891
Roosville,MT,3318,US-Canada Border,4/1/2018 00:00,Bus Passengers,102
Lukeville,AZ,2602,US-Mexico Border,4/1/2018 00:00,Personal Vehicle Passengers,100775
Rio Grande City,TX,2307,US-Mexico Border,4/1/2018 00:00,Truck Containers Empty,903
Skagway,AK,3103,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,4050
Sherwood,ND,3414,US-Canada Border,4/1/2018 00:00,Personal Vehicles,1259
Highgate Springs-Alburg,VT,212,US-Canada Border,4/1/2018 00:00,Trucks,8396
Brownsville,TX,2301,US-Mexico Border,4/1/2018 00:00,Truck Containers Empty,8153
Eagle Pass,TX,2303,US-Mexico Border,4/1/2018 00:00,Personal Vehicles,243157
Port Huron,MI,3802,US-Canada Border,4/1/2018 00:00,Trains,262
Alexandria Bay,NY,708,US-Canada Border,4/1/2018 00:00,Bus Passengers,3776
Blaine,WA,3004,US-Canada Border,4/1/2018 00:00,Trucks,30711
Boundary,WA,3015,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,35
Nogales,AZ,2604,US-Mexico Border,4/1/2018 00:00,Truck Containers Empty,5253
El Paso,TX,2402,US-Mexico Border,4/1/2018 00:00,Truck Containers Full,44262
Calexico East,CA,2507,US-Mexico Border,4/1/2018 00:00,Train Passengers,21
Beecher Falls,VT,206,US-Canada Border,4/1/2018 00:00,Personal Vehicles,3314
Vanceboro,ME,105,US-Canada Border,4/1/2018 00:00,Rail Containers Full,860
Calais,ME,115,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,1825
Grand Portage,MN,3613,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,397
Brownsville,TX,2301,US-Mexico Border,4/1/2018 00:00,Rail Containers Full,971
Presidio,TX,2403,US-Mexico Border,4/1/2018 00:00,Personal Vehicles,60771
Van Buren,ME,108,US-Canada Border,4/1/2018 00:00,Rail Containers Full,273
Massena,NY,704,US-Canada Border,4/1/2018 00:00,Buses,300
Lukeville,AZ,2602,US-Mexico Border,4/1/2018 00:00,Bus Passengers,206
Santa Teresa,NM,2408,US-Mexico Border,4/1/2018 00:00,Pedestrians,9805
Northgate,ND,3406,US-Canada Border,4/1/2018 00:00,Train Passengers,13
San Ysidro,CA,2504,US-Mexico Border,4/1/2018 00:00,Pedestrians,744610
Sumas,WA,3009,US-Canada Border,4/1/2018 00:00,Trucks,13899
Lukeville,AZ,2602,US-Mexico Border,4/1/2018 00:00,Personal Vehicles,39494
Naco,AZ,2603,US-Mexico Border,4/1/2018 00:00,Pedestrians,12932
Metaline Falls,WA,3025,US-Canada Border,4/1/2018 00:00,Personal Vehicles,1693
International Falls-Ranier,MN,3604,US-Canada Border,4/1/2018 00:00,Rail Containers Full,48139
Port Angeles,WA,3007,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,9027
Lancaster,MN,3430,US-Canada Border,4/1/2018 00:00,Buses,1
Columbus,NM,2406,US-Mexico Border,4/1/2018 00:00,Truck Containers Empty,135
Raymond,MT,3301,US-Canada Border,4/1/2018 00:00,Truck Containers Full,1768
Laurier,WA,3016,US-Canada Border,4/1/2018 00:00,Rail Containers Full,281
Eastport,ID,3302,US-Canada Border,4/1/2018 00:00,Buses,2
San Luis,AZ,2608,US-Mexico Border,4/1/2018 00:00,Personal Vehicles,277109
Santa Teresa,NM,2408,US-Mexico Border,4/1/2018 00:00,Trucks,9910
Roma,TX,2310,US-Mexico Border,4/1/2018 00:00,Truck Containers Empty,539
Alcan,AK,3104,US-Canada Border,4/1/2018 00:00,Trucks,506
Ogdensburg,NY,701,US-Canada Border,4/1/2018 00:00,Trucks,3602
Calexico East,CA,2507,US-Mexico Border,4/1/2018 00:00,Trucks,31158
Sweetgrass,MT,3310,US-Canada Border,4/1/2018 00:00,Personal Vehicles,12618
Antler,ND,3413,US-Canada Border,4/1/2018 00:00,Truck Containers Full,18
Dunseith,ND,3422,US-Canada Border,4/1/2018 00:00,Trucks,2508
Naco,AZ,2603,US-Mexico Border,4/1/2018 00:00,Truck Containers Full,130
Maida,ND,3416,US-Canada Border,4/1/2018 00:00,Trucks,6
Fort Fairfield,ME,107,US-Canada Border,4/1/2018 00:00,Trucks,938
Presidio,TX,2403,US-Mexico Border,4/1/2018 00:00,Pedestrians,17128
International Falls-Ranier,MN,3604,US-Canada Border,4/1/2018 00:00,Truck Containers Full,977
Otay Mesa,CA,2506,US-Mexico Border,4/1/2018 00:00,Personal Vehicles,690849
Hidalgo,TX,2305,US-Mexico Border,4/1/2018 00:00,Bus Passengers,22246
Port Huron,MI,3802,US-Canada Border,4/1/2018 00:00,Personal Vehicles,113154
Boundary,WA,3015,US-Canada Border,4/1/2018 00:00,Trucks,35
Ogdensburg,NY,701,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,826
Roosville,MT,3318,US-Canada Border,4/1/2018 00:00,Personal Vehicles,8855
Oroville,WA,3019,US-Canada Border,4/1/2018 00:00,Bus Passengers,281
Ferry,WA,3013,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,1316
Port Angeles,WA,3007,US-Canada Border,4/1/2018 00:00,Personal Vehicles,3961
Roseau,MN,3426,US-Canada Border,4/1/2018 00:00,Truck Containers Full,170
Baudette,MN,3424,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,19940
Piegan,MT,3316,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,7727
Grand Portage,MN,3613,US-Canada Border,4/1/2018 00:00,Buses,54
Eastport,ID,3302,US-Canada Border,4/1/2018 00:00,Personal Vehicles,5169
Progreso,TX,2309,US-Mexico Border,4/1/2018 00:00,Trucks,5067
Brownsville,TX,2301,US-Mexico Border,4/1/2018 00:00,Personal Vehicle Passengers,857662
Santa Teresa,NM,2408,US-Mexico Border,4/1/2018 00:00,Personal Vehicle Passengers,92433
Ferry,WA,3013,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,1
El Paso,TX,2402,US-Mexico Border,4/1/2018 00:00,Trains,109
San Luis,AZ,2608,US-Mexico Border,4/1/2018 00:00,Truck Containers Full,1565
Alexandria Bay,NY,708,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,1964
Otay Mesa,CA,2506,US-Mexico Border,4/1/2018 00:00,Buses,2244
Antler,ND,3413,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,1132
Progreso,TX,2309,US-Mexico Border,4/1/2018 00:00,Truck Containers Full,3825
Alcan,AK,3104,US-Canada Border,4/1/2018 00:00,Pedestrians,3
Lynden,WA,3023,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,3390
Roseau,MN,3426,US-Canada Border,4/1/2018 00:00,Trucks,279
Nighthawk,WA,3011,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,641
Buffalo-Niagara Falls,NY,901,US-Canada Border,4/1/2018 00:00,Trains,183
Champlain-Rouses Point,NY,712,US-Canada Border,4/1/2018 00:00,Bus Passengers,28115
Norton,VT,211,US-Canada Border,4/1/2018 00:00,Rail Containers Full,559
Porthill,ID,3308,US-Canada Border,4/1/2018 00:00,Bus Passengers,90
Roseau,MN,3426,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,4308
Vanceboro,ME,105,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,2551
Skagway,AK,3103,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,117
Presidio,TX,2403,US-Mexico Border,4/1/2018 00:00,Truck Containers Full,332
Baudette,MN,3424,US-Canada Border,4/1/2018 00:00,Personal Vehicles,12029
Dalton Cache,AK,3106,US-Canada Border,4/1/2018 00:00,Pedestrians,1
Point Roberts,WA,3017,US-Canada Border,4/1/2018 00:00,Pedestrians,1991
Alcan,AK,3104,US-Canada Border,4/1/2018 00:00,Buses,1
Pembina,ND,3401,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,2621
Derby Line,VT,209,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,929
Sweetgrass,MT,3310,US-Canada Border,4/1/2018 00:00,Rail Containers Empty,751
Sumas,WA,3009,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,3429
Ogdensburg,NY,701,US-Canada Border,4/1/2018 00:00,Bus Passengers,166
Port Angeles,WA,3007,US-Canada Border,4/1/2018 00:00,Buses,10
Richford,VT,203,US-Canada Border,4/1/2018 00:00,Trucks,380
Lynden,WA,3023,US-Canada Border,4/1/2018 00:00,Truck Containers Full,548
Wildhorse,MT,3323,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,1782
Anacortes,WA,3010,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,5380
Detroit,MI,3801,US-Canada Border,4/1/2018 00:00,Personal Vehicles,312063
Derby Line,VT,209,US-Canada Border,4/1/2018 00:00,Truck Containers Full,6936
Highgate Springs-Alburg,VT,212,US-Canada Border,4/1/2018 00:00,Personal Vehicles,29995
Neche,ND,3404,US-Canada Border,4/1/2018 00:00,Truck Containers Full,55
Roma,TX,2310,US-Mexico Border,4/1/2018 00:00,Bus Passengers,595
Richford,VT,203,US-Canada Border,4/1/2018 00:00,Rail Containers Full,187
Pembina,ND,3401,US-Canada Border,4/1/2018 00:00,Rail Containers Full,9189
Northgate,ND,3406,US-Canada Border,4/1/2018 00:00,Rail Containers Full,650
International Falls-Ranier,MN,3604,US-Canada Border,4/1/2018 00:00,Train Passengers,696
Skagway,AK,3103,US-Canada Border,4/1/2018 00:00,Trucks,140
Metaline Falls,WA,3025,US-Canada Border,4/1/2018 00:00,Bus Passengers,74
Fort Kent,ME,110,US-Canada Border,4/1/2018 00:00,Trucks,1060
Wildhorse,MT,3323,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,4
Buffalo-Niagara Falls,NY,901,US-Canada Border,4/1/2018 00:00,Pedestrians,15526
Houlton,ME,106,US-Canada Border,4/1/2018 00:00,Pedestrians,14
Del Rio,TX,2302,US-Mexico Border,4/1/2018 00:00,Personal Vehicles,137880
Rio Grande City,TX,2307,US-Mexico Border,4/1/2018 00:00,Truck Containers Full,2960
Laredo,TX,2304,US-Mexico Border,4/1/2018 00:00,Bus Passengers,39695
Willow Creek,MT,3325,US-Canada Border,4/1/2018 00:00,Personal Vehicles,179
Norton,VT,211,US-Canada Border,4/1/2018 00:00,Trucks,1016
Dunseith,ND,3422,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,420
Whitlash,MT,3321,US-Canada Border,4/1/2018 00:00,Truck Containers Full,6
Point Roberts,WA,3017,US-Canada Border,4/1/2018 00:00,Trucks,1220
Calais,ME,115,US-Canada Border,4/1/2018 00:00,Personal Vehicles,49297
Calexico,CA,2503,US-Mexico Border,4/1/2018 00:00,Personal Vehicle Passengers,679074
Douglas,AZ,2601,US-Mexico Border,4/1/2018 00:00,Pedestrians,71108
Roma,TX,2310,US-Mexico Border,4/1/2018 00:00,Truck Containers Full,44
Sweetgrass,MT,3310,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,25604
Frontier,WA,3020,US-Canada Border,4/1/2018 00:00,Buses,8
Grand Portage,MN,3613,US-Canada Border,4/1/2018 00:00,Truck Containers Full,555
Alexandria Bay,NY,708,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,72732
Roseau,MN,3426,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,109
Port Angeles,WA,3007,US-Canada Border,4/1/2018 00:00,Trucks,42
Morgan,MT,3319,US-Canada Border,4/1/2018 00:00,Trucks,34
San Luis,AZ,2608,US-Mexico Border,4/1/2018 00:00,Bus Passengers,1
Van Buren,ME,108,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,707
Lukeville,AZ,2602,US-Mexico Border,4/1/2018 00:00,Truck Containers Full,18
Frontier,WA,3020,US-Canada Border,4/1/2018 00:00,Bus Passengers,241
Massena,NY,704,US-Canada Border,4/1/2018 00:00,Bus Passengers,3531
Pembina,ND,3401,US-Canada Border,4/1/2018 00:00,Bus Passengers,1928
Highgate Springs-Alburg,VT,212,US-Canada Border,4/1/2018 00:00,Train Passengers,60
Detroit,MI,3801,US-Canada Border,4/1/2018 00:00,Truck Containers Full,94129
Del Bonita,MT,3322,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,43
Baudette,MN,3424,US-Canada Border,4/1/2018 00:00,Truck Containers Full,17
Danville,WA,3012,US-Canada Border,4/1/2018 00:00,Truck Containers Full,3
Calais,ME,115,US-Canada Border,4/1/2018 00:00,Rail Containers Empty,97
Raymond,MT,3301,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,3159
Trout River,NY,715,US-Canada Border,4/1/2018 00:00,Truck Containers Full,582
Calexico East,CA,2507,US-Mexico Border,4/1/2018 00:00,Personal Vehicles,306325
Trout River,NY,715,US-Canada Border,4/1/2018 00:00,Trucks,1145
San Ysidro,CA,2504,US-Mexico Border,4/1/2018 00:00,Bus Passengers,4865
Warroad,MN,3423,US-Canada Border,4/1/2018 00:00,Bus Passengers,334
Norton,VT,211,US-Canada Border,4/1/2018 00:00,Truck Containers Full,725
Maida,ND,3416,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,847
Columbus,NM,2406,US-Mexico Border,4/1/2018 00:00,Trucks,563
Calais,ME,115,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,79014
Columbus,NM,2406,US-Mexico Border,4/1/2018 00:00,Personal Vehicle Passengers,60328
Dalton Cache,AK,3106,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,94
Laredo,TX,2304,US-Mexico Border,4/1/2018 00:00,Trains,332
Sumas,WA,3009,US-Canada Border,4/1/2018 00:00,Buses,29
Eastport,ME,103,US-Canada Border,4/1/2018 00:00,Buses,2
Portal,ND,3403,US-Canada Border,4/1/2018 00:00,Personal Vehicles,5502
Antler,ND,3413,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,34
Ogdensburg,NY,701,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,38545
Santa Teresa,NM,2408,US-Mexico Border,4/1/2018 00:00,Truck Containers Empty,3625
El Paso,TX,2402,US-Mexico Border,4/1/2018 00:00,Personal Vehicles,1051546
Anacortes,WA,3010,US-Canada Border,4/1/2018 00:00,Bus Passengers,29
Whitlash,MT,3321,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,2
Eastport,ID,3302,US-Canada Border,4/1/2018 00:00,Pedestrians,212
Highgate Springs-Alburg,VT,212,US-Canada Border,4/1/2018 00:00,Buses,314
Columbus,NM,2406,US-Mexico Border,4/1/2018 00:00,Personal Vehicles,28963
Hansboro,ND,3415,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,4
Tecate,CA,2505,US-Mexico Border,4/1/2018 00:00,Personal Vehicle Passengers,178571
Porthill,ID,3308,US-Canada Border,4/1/2018 00:00,Truck Containers Empty,290
Del Rio,TX,2302,US-Mexico Border,4/1/2018 00:00,Personal Vehicle Passengers,269070
Laurier,WA,3016,US-Canada Border,4/1/2018 00:00,Bus Passengers,136
Detroit,MI,3801,US-Canada Border,4/1/2018 00:00,Buses,575
Alcan,AK,3104,US-Canada Border,4/1/2018 00:00,Personal Vehicle Passengers,5163
Wildhorse,MT,3323,US-Canada Border,4/1/2018 00:00,Personal Vehicles,784
Grand Portage,MN,3613,US-Canada Border,4/1/2018 00:00,Personal Vehicles,14837
Vanceboro,ME,105,US-Canada Border,4/1/2018 00:00,Trucks,34
Houlton,ME,106,US-Canada Border,4/1/2018 00:00,Bus Passengers,669
Skagway,AK,3103,US-Canada Border,4/1/2018 00:00,Truck Containers Full,67
